Fast,Slow,SL,TP,TSL,ATR,WinRate,Return,Sharpe
1,14,0.9,1.2,1.8,15,31.4,-13.53,-1.09
1,14,0.9,1.2,1.8,19,31.25,-9.69,-0.72
1,14,0.9,1.2,2.1,3,31.63,-18.3,-1.49
1,14,0.9,1.2,2.1,7,31.4,-15.69,-1.28
1,14,0.9,1.2,2.1,11,31.25,-15.76,-1.31
1,14,0.9,1.2,2.1,15,31.4,-13.53,-1.09
1,14,0.9,1.2,2.1,19,31.25,-9.69,-0.72
1,14,0.9,1.5,0.0,3,30.01,-14.63,-1.06
1,14,0.9,1.5,0.0,7,29.47,-13.11,-0.95
1,14,0.9,1.5,0.0,11,29.08,-14.49,-1.1
1,14,0.9,1.5,0.0,15,29.08,-12.03,-0.88
1,14,0.9,1.5,0.0,19,29.0,-10.15,-0.71
1,14,0.9,1.5,0.3,3,30.32,-16.24,-1.24
1,14,0.9,1.5,0.3,7,29.78,-16.58,-1.3
1,14,0.9,1.5,0.3,11,29.78,-14.12,-1.09
1,14,0.9,1.5,0.3,15,29.7,-11.09,-0.82
1,14,0.9,1.5,0.3,19,29.78,-8.41,-0.58
1,14,0.9,1.5,0.6,3,30.32,-16.24,-1.24
1,14,0.9,1.5,0.6,7,29.78,-16.58,-1.3
1,14,0.9,1.5,0.6,11,29.78,-14.12,-1.09
1,14,0.9,1.5,0.6,15,29.7,-11.09,-0.82
1,14,0.9,1.5,0.6,19,29.78,-8.41,-0.58
1,14,0.9,1.5,0.9,3,30.32,-16.24,-1.24
1,14,0.9,1.5,0.9,7,29.78,-16.58,-1.3
1,14,0.9,1.5,0.9,11,29.78,-14.12,-1.09
1,14,0.9,1.5,0.9,15,29.7,-11.09,-0.82
1,14,0.9,1.5,0.9,19,29.78,-8.41,-0.58
1,14,0.9,1.5,1.2,3,30.32,-16.24,-1.24
1,14,0.9,1.5,1.2,7,29.78,-16.58,-1.3
1,14,0.9,1.5,1.2,11,29.78,-14.12,-1.09
1,14,0.9,1.5,1.2,15,29.7,-11.09,-0.82
1,14,0.9,1.5,1.2,19,29.78,-8.41,-0.58
1,14,0.9,1.5,1.5,3,30.32,-16.24,-1.24
1,14,0.9,1.5,1.5,7,29.78,-16.58,-1.3
1,14,0.9,1.5,1.5,11,29.78,-14.12,-1.09
1,14,0.9,1.5,1.5,15,29.7,-11.09,-0.82
1,14,0.9,1.5,1.5,19,29.78,-8.41,-0.58
1,14,0.9,1.5,1.8,3,30.32,-16.24,-1.24
1,14,0.9,1.5,1.8,7,29.78,-16.58,-1.3
1,14,0.9,1.5,1.8,11,29.78,-14.12,-1.09
1,14,0.9,1.5,1.8,15,29.7,-11.09,-0.82
1,14,0.9,1.5,1.8,19,29.78,-8.41,-0.58
1,14,0.9,1.5,2.1,3,30.32,-16.24,-1.24
1,14,0.9,1.5,2.1,7,29.78,-16.58,-1.3
1,14,0.9,1.5,2.1,11,29.78,-14.12,-1.09
1,14,0.9,1.5,2.1,15,29.7,-11.09,-0.82
1,14,0.9,1.5,2.1,19,29.78,-8.41,-0.58
1,14,0.9,1.8,0.0,3,28.85,-7.53,-0.44
1,14,0.9,1.8,0.0,7,28.54,-6.15,-0.35
1,14,0.9,1.8,0.0,11,27.92,-10.36,-0.7
1,14,0.9,1.8,0.0,15,27.84,-13.01,-0.93
1,14,0.9,1.8,0.0,19,27.92,-12.93,-0.93
1,14,0.9,1.8,0.3,3,29.62,-10.38,-0.69
1,14,0.9,1.8,0.3,7,29.47,-12.02,-0.86
1,14,0.9,1.8,0.3,11,29.23,-12.59,-0.91
1,14,0.9,1.8,0.3,15,29.0,-14.02,-1.05
1,14,0.9,1.8,0.3,19,29.0,-11.96,-0.87
1,14,0.9,1.8,0.6,3,29.62,-10.38,-0.69
1,14,0.9,1.8,0.6,7,29.47,-12.02,-0.86
1,14,0.9,1.8,0.6,11,29.23,-12.59,-0.91
1,14,0.9,1.8,0.6,15,29.0,-14.02,-1.05
1,14,0.9,1.8,0.6,19,29.0,-11.96,-0.87
1,14,0.9,1.8,0.9,3,29.62,-10.38,-0.69
1,14,0.9,1.8,0.9,7,29.47,-12.02,-0.86
1,14,0.9,1.8,0.9,11,29.23,-12.59,-0.91
1,14,0.9,1.8,0.9,15,29.0,-14.02,-1.05
1,14,0.9,1.8,0.9,19,29.0,-11.96,-0.87
1,14,0.9,1.8,1.2,3,29.62,-10.38,-0.69
1,14,0.9,1.8,1.2,7,29.47,-12.02,-0.86
1,14,0.9,1.8,1.2,11,29.23,-12.59,-0.91
1,14,0.9,1.8,1.2,15,29.0,-14.02,-1.05
1,14,0.9,1.8,1.2,19,29.0,-11.96,-0.87
1,14,0.9,1.8,1.5,3,29.62,-10.38,-0.69
1,14,0.9,1.8,1.5,7,29.47,-12.02,-0.86
1,14,0.9,1.8,1.5,11,29.23,-12.59,-0.91
1,14,0.9,1.8,1.5,15,29.0,-14.02,-1.05
1,14,0.9,1.8,1.5,19,29.0,-11.96,-0.87
1,14,0.9,1.8,1.8,3,29.62,-10.38,-0.69
1,14,0.9,1.8,1.8,7,29.47,-12.02,-0.86
1,14,0.9,1.8,1.8,11,29.23,-12.59,-0.91
1,14,0.9,1.8,1.8,15,29.0,-14.02,-1.05
1,14,0.9,1.8,1.8,19,29.0,-11.96,-0.87
1,14,0.9,1.8,2.1,3,29.62,-10.38,-0.69
1,14,0.9,1.8,2.1,7,29.47,-12.02,-0.86
1,14,0.9,1.8,2.1,11,29.23,-12.59,-0.91
1,14,0.9,1.8,2.1,15,29.0,-14.02,-1.05
1,14,0.9,1.8,2.1,19,29.0,-11.96,-0.87
1,14,0.9,2.1,0.0,3,28.0,-5.16,-0.25
1,14,0.9,2.1,0.0,7,27.55,-7.83,-0.46
1,14,0.9,2.1,0.0,11,27.4,-7.71,-0.47
1,14,0.9,2.1,0.0,15,27.17,-10.12,-0.66
1,14,0.9,2.1,0.0,19,27.09,-8.71,-0.55
1,14,0.9,2.1,0.3,3,29.39,-8.92,-0.56
1,14,0.9,2.1,0.3,7,29.1,-11.55,-0.8
1,14,0.9,2.1,0.3,11,28.95,-10.98,-0.76
1,14,0.9,2.1,0.3,15,28.72,-12.62,-0.9
1,14,0.9,2.1,0.3,19,28.64,-10.21,-0.69
1,14,0.9,2.1,0.6,3,29.39,-8.92,-0.56
1,14,0.9,2.1,0.6,7,29.1,-11.55,-0.8
1,14,0.9,2.1,0.6,11,28.95,-10.98,-0.76
1,14,0.9,2.1,0.6,15,28.72,-12.62,-0.9
1,14,0.9,2.1,0.6,19,28.64,-10.21,-0.69
1,14,0.9,2.1,0.9,3,29.39,-8.92,-0.56
1,14,0.9,2.1,0.9,7,29.1,-11.55,-0.8
1,14,0.9,2.1,0.9,11,28.95,-10.98,-0.76
1,14,0.9,2.1,0.9,15,28.72,-12.62,-0.9
1,14,0.9,2.1,0.9,19,28.64,-10.21,-0.69
1,14,0.9,2.1,1.2,3,29.39,-8.92,-0.56
1,14,0.9,2.1,1.2,7,29.1,-11.55,-0.8
1,14,0.9,2.1,1.2,11,28.95,-10.98,-0.76
1,14,0.9,2.1,1.2,15,28.72,-12.62,-0.9
1,14,0.9,2.1,1.2,19,28.64,-10.21,-0.69
1,14,0.9,2.1,1.5,3,29.39,-8.92,-0.56
1,14,0.9,2.1,1.5,7,29.1,-11.55,-0.8
1,14,0.9,2.1,1.5,11,28.95,-10.98,-0.76
1,14,0.9,2.1,1.5,15,28.72,-12.62,-0.9
1,14,0.9,2.1,1.5,19,28.64,-10.21,-0.69
1,14,0.9,2.1,1.8,3,29.39,-8.92,-0.56
1,14,0.9,2.1,1.8,7,29.1,-11.55,-0.8
1,14,0.9,2.1,1.8,11,28.95,-10.98,-0.76
1,14,0.9,2.1,1.8,15,28.72,-12.62,-0.9
1,14,0.9,2.1,1.8,19,28.64,-10.21,-0.69
1,14,0.9,2.1,2.1,3,29.39,-8.92,-0.56
1,14,0.9,2.1,2.1,7,29.1,-11.55,-0.8
1,14,0.9,2.1,2.1,11,28.95,-10.98,-0.76
1,14,0.9,2.1,2.1,15,28.72,-12.62,-0.9
1,14,0.9,2.1,2.1,19,28.64,-10.21,-0.69
1,14,1.2,0.0,0.0,3,57.39,-20.44,-2.36
1,14,1.2,0.0,0.0,7,57.15,-21.61,-2.57
1,14,1.2,0.0,0.0,11,57.15,-21.43,-2.56
1,14,1.2,0.0,0.0,15,57.15,-21.73,-2.61
1,14,1.2,0.0,0.0,19,57.15,-20.46,-2.42
1,14,1.2,0.0,0.3,3,57.39,-20.44,-2.36
1,14,1.2,0.0,0.3,7,57.15,-21.61,-2.57
1,14,1.2,0.0,0.3,11,57.15,-21.43,-2.56
1,14,1.2,0.0,0.3,15,57.15,-21.73,-2.61
1,14,1.2,0.0,0.3,19,57.15,-20.46,-2.42
1,14,1.2,0.0,0.6,3,57.39,-20.44,-2.36
1,14,1.2,0.0,0.6,7,57.15,-21.61,-2.57
1,14,1.2,0.0,0.6,11,57.15,-21.43,-2.56
1,14,1.2,0.0,0.6,15,57.15,-21.73,-2.61
1,14,1.2,0.0,0.6,19,57.15,-20.46,-2.42
1,14,1.2,0.0,0.9,3,57.39,-20.44,-2.36
1,14,1.2,0.0,0.9,7,57.15,-21.61,-2.57
1,14,1.2,0.0,0.9,11,57.15,-21.43,-2.56
1,14,1.2,0.0,0.9,15,57.15,-21.73,-2.61
1,14,1.2,0.0,0.9,19,57.15,-20.46,-2.42
1,14,1.2,0.0,1.2,3,57.39,-20.44,-2.36
1,14,1.2,0.0,1.2,7,57.15,-21.61,-2.57
1,14,1.2,0.0,1.2,11,57.15,-21.43,-2.56
1,14,1.2,0.0,1.2,15,57.15,-21.73,-2.61
1,14,1.2,0.0,1.2,19,57.15,-20.46,-2.42
1,14,1.2,0.0,1.5,3,57.39,-20.44,-2.36
1,14,1.2,0.0,1.5,7,57.15,-21.61,-2.57
1,14,1.2,0.0,1.5,11,57.15,-21.43,-2.56
1,14,1.2,0.0,1.5,15,57.15,-21.73,-2.61
1,14,1.2,0.0,1.5,19,57.15,-20.46,-2.42
1,14,1.2,0.0,1.8,3,57.39,-20.44,-2.36
1,14,1.2,0.0,1.8,7,57.15,-21.61,-2.57
1,14,1.2,0.0,1.8,11,57.15,-21.43,-2.56
1,14,1.2,0.0,1.8,15,57.15,-21.73,-2.61
1,14,1.2,0.0,1.8,19,57.15,-20.46,-2.42
1,14,1.2,0.0,2.1,3,57.39,-20.44,-2.36
1,14,1.2,0.0,2.1,7,57.15,-21.61,-2.57
1,14,1.2,0.0,2.1,11,57.15,-21.43,-2.56
1,14,1.2,0.0,2.1,15,57.15,-21.73,-2.61
1,14,1.2,0.0,2.1,19,57.15,-20.46,-2.42
1,14,1.2,0.3,0.0,3,47.18,-24.35,-2.53
1,14,1.2,0.3,0.0,7,46.71,-27.97,-3.07
1,14,1.2,0.3,0.0,11,46.87,-28.95,-3.24
1,14,1.2,0.3,0.0,15,47.02,-26.86,-2.95
1,14,1.2,0.3,0.0,19,47.1,-24.86,-2.69
1,14,1.2,0.3,0.3,3,47.18,-24.35,-2.53
1,14,1.2,0.3,0.3,7,46.71,-27.97,-3.07
1,14,1.2,0.3,0.3,11,46.87,-28.95,-3.24
1,14,1.2,0.3,0.3,15,47.02,-26.82,-2.95
1,14,1.2,0.3,0.3,19,47.1,-24.86,-2.69
1,14,1.2,0.3,0.6,3,47.18,-24.35,-2.53
1,14,1.2,0.3,0.6,7,46.71,-27.97,-3.07
1,14,1.2,0.3,0.6,11,46.87,-28.95,-3.24
1,14,1.2,0.3,0.6,15,47.02,-26.82,-2.95
1,14,1.2,0.3,0.6,19,47.1,-24.86,-2.69
1,14,1.2,0.3,0.9,3,47.18,-24.35,-2.53
1,14,1.2,0.3,0.9,7,46.71,-27.97,-3.07
1,14,1.2,0.3,0.9,11,46.87,-28.95,-3.24
1,14,1.2,0.3,0.9,15,47.02,-26.82,-2.95
1,14,1.2,0.3,0.9,19,47.1,-24.86,-2.69
1,14,1.2,0.3,1.2,3,47.18,-24.35,-2.53
1,14,1.2,0.3,1.2,7,46.71,-27.97,-3.07
1,14,1.2,0.3,1.2,11,46.87,-28.95,-3.24
1,14,1.2,0.3,1.2,15,47.02,-26.82,-2.95
1,14,1.2,0.3,1.2,19,47.1,-24.86,-2.69
1,14,1.2,0.3,1.5,3,47.18,-24.35,-2.53
1,14,1.2,0.3,1.5,7,46.71,-27.97,-3.07
1,14,1.2,0.3,1.5,11,46.87,-28.95,-3.24
1,14,1.2,0.3,1.5,15,47.02,-26.82,-2.95
1,14,1.2,0.3,1.5,19,47.1,-24.86,-2.69
1,14,1.2,0.3,1.8,3,47.18,-24.35,-2.53
1,14,1.2,0.3,1.8,7,46.71,-27.97,-3.07
1,14,1.2,0.3,1.8,11,46.87,-28.95,-3.24
1,14,1.2,0.3,1.8,15,47.02,-26.82,-2.95
1,14,1.2,0.3,1.8,19,47.1,-24.86,-2.69
1,14,1.2,0.3,2.1,3,47.18,-24.35,-2.53
1,14,1.2,0.3,2.1,7,46.71,-27.97,-3.07
1,14,1.2,0.3,2.1,11,46.87,-28.95,-3.24
1,14,1.2,0.3,2.1,15,47.02,-26.82,-2.95
1,14,1.2,0.3,2.1,19,47.1,-24.86,-2.69
1,14,1.2,0.6,0.0,3,40.45,-17.0,-1.54
1,14,1.2,0.6,0.0,7,40.14,-19.09,-1.8
1,14,1.2,0.6,0.0,11,40.06,-20.22,-1.94
1,14,1.2,0.6,0.0,15,39.83,-21.2,-2.05
1,14,1.2,0.6,0.0,19,39.91,-19.18,-1.81
1,14,1.2,0.6,0.3,3,40.45,-17.0,-1.54
1,14,1.2,0.6,0.3,7,40.14,-19.09,-1.8
1,14,1.2,0.6,0.3,11,40.06,-20.22,-1.94
1,14,1.2,0.6,0.3,15,39.83,-21.05,-2.03
1,14,1.2,0.6,0.3,19,39.91,-18.97,-1.79
1,14,1.2,0.6,0.6,3,40.45,-17.0,-1.54
1,14,1.2,0.6,0.6,7,40.14,-19.09,-1.8
1,14,1.2,0.6,0.6,11,40.06,-20.22,-1.94
1,14,1.2,0.6,0.6,15,39.83,-21.05,-2.03
1,14,1.2,0.6,0.6,19,39.91,-18.97,-1.79
1,14,1.2,0.6,0.9,3,40.45,-17.0,-1.54
1,14,1.2,0.6,0.9,7,40.14,-19.09,-1.8
1,14,1.2,0.6,0.9,11,40.06,-20.22,-1.94
1,14,1.2,0.6,0.9,15,39.83,-21.05,-2.03
1,14,1.2,0.6,0.9,19,39.91,-18.97,-1.79
1,14,1.2,0.6,1.2,3,40.45,-17.0,-1.54
1,14,1.2,0.6,1.2,7,40.14,-19.09,-1.8
1,14,1.2,0.6,1.2,11,40.06,-20.22,-1.94
1,14,1.2,0.6,1.2,15,39.83,-21.05,-2.03
1,14,1.2,0.6,1.2,19,39.91,-18.97,-1.79
1,14,1.2,0.6,1.5,3,40.45,-17.0,-1.54
1,14,1.2,0.6,1.5,7,40.14,-19.09,-1.8
1,14,1.2,0.6,1.5,11,40.06,-20.22,-1.94
1,14,1.2,0.6,1.5,15,39.83,-21.05,-2.03
1,14,1.2,0.6,1.5,19,39.91,-18.97,-1.79
1,14,1.2,0.6,1.8,3,40.45,-17.0,-1.54
1,14,1.2,0.6,1.8,7,40.14,-19.09,-1.8
1,14,1.2,0.6,1.8,11,40.06,-20.22,-1.94
1,14,1.2,0.6,1.8,15,39.83,-21.05,-2.03
1,14,1.2,0.6,1.8,19,39.91,-18.97,-1.79
1,14,1.2,0.6,2.1,3,40.45,-17.0,-1.54
1,14,1.2,0.6,2.1,7,40.14,-19.09,-1.8
1,14,1.2,0.6,2.1,11,40.06,-20.22,-1.94
1,14,1.2,0.6,2.1,15,39.83,-21.05,-2.03
1,14,1.2,0.6,2.1,19,39.91,-18.97,-1.79
1,14,1.2,0.9,0.0,3,35.65,-11.15,-0.83
1,14,1.2,0.9,0.0,7,36.12,-9.26,-0.69
1,14,1.2,0.9,0.0,11,35.65,-9.84,-0.75
1,14,1.2,0.9,0.0,15,34.96,-10.77,-0.83
1,14,1.2,0.9,0.0,19,34.57,-11.33,-0.88
1,14,1.2,0.9,0.3,3,35.58,-11.43,-0.85
1,14,1.2,0.9,0.3,7,35.96,-10.15,-0.78
1,14,1.2,0.9,0.3,11,35.58,-10.17,-0.78
1,14,1.2,0.9,0.3,15,34.88,-10.89,-0.84
1,14,1.2,0.9,0.3,19,34.49,-11.18,-0.86
1,14,1.2,0.9,0.6,3,35.58,-11.43,-0.85
1,14,1.2,0.9,0.6,7,35.96,-10.15,-0.78
1,14,1.2,0.9,0.6,11,35.58,-10.17,-0.78
1,14,1.2,0.9,0.6,15,34.88,-10.89,-0.84
1,14,1.2,0.9,0.6,19,34.49,-11.18,-0.86
1,14,1.2,0.9,0.9,3,35.58,-11.43,-0.85
1,14,1.2,0.9,0.9,7,35.96,-10.15,-0.78
1,14,1.2,0.9,0.9,11,35.58,-10.17,-0.78
1,14,1.2,0.9,0.9,15,34.88,-10.89,-0.84
1,14,1.2,0.9,0.9,19,34.49,-11.18,-0.86
1,14,1.2,0.9,1.2,3,35.58,-11.43,-0.85
1,14,1.2,0.9,1.2,7,35.96,-10.15,-0.78
1,14,1.2,0.9,1.2,11,35.58,-10.17,-0.78
1,14,1.2,0.9,1.2,15,34.88,-10.89,-0.84
1,14,1.2,0.9,1.2,19,34.49,-11.18,-0.86
1,14,1.2,0.9,1.5,3,35.58,-11.43,-0.85
1,14,1.2,0.9,1.5,7,35.96,-10.15,-0.78
1,14,1.2,0.9,1.5,11,35.58,-10.17,-0.78
1,14,1.2,0.9,1.5,15,34.88,-10.89,-0.84
1,14,1.2,0.9,1.5,19,34.49,-11.18,-0.86
1,14,1.2,0.9,1.8,3,35.58,-11.43,-0.85
1,14,1.2,0.9,1.8,7,35.96,-10.15,-0.78
1,14,1.2,0.9,1.8,11,35.58,-10.17,-0.78
1,14,1.2,0.9,1.8,15,34.88,-10.89,-0.84
1,14,1.2,0.9,1.8,19,34.49,-11.18,-0.86
1,14,1.2,0.9,2.1,3,35.58,-11.43,-0.85
1,14,1.2,0.9,2.1,7,35.96,-10.15,-0.78
1,14,1.2,0.9,2.1,11,35.58,-10.17,-0.78
1,14,1.2,0.9,2.1,15,34.88,-10.89,-0.84
1,14,1.2,0.9,2.1,19,34.49,-11.18,-0.86
1,14,1.2,1.2,0.0,3,32.41,-12.51,-0.9
1,14,1.2,1.2,0.0,7,32.1,-12.75,-0.95
1,14,1.2,1.2,0.0,11,32.02,-13.7,-1.05
1,14,1.2,1.2,0.0,15,32.1,-12.89,-0.98
1,14,1.2,1.2,0.0,19,31.94,-8.42,-0.58
1,14,1.2,1.2,0.3,3,32.02,-13.31,-0.97
1,14,1.2,1.2,0.3,7,31.94,-12.83,-0.96
1,14,1.2,1.2,0.3,11,31.86,-12.89,-0.98
1,14,1.2,1.2,0.3,15,31.94,-12.03,-0.9
1,14,1.2,1.2,0.3,19,31.71,-7.65,-0.51
1,14,1.2,1.2,0.6,3,32.02,-13.31,-0.97
1,14,1.2,1.2,0.6,7,31.94,-12.83,-0.96
1,14,1.2,1.2,0.6,11,31.86,-12.89,-0.98
1,14,1.2,1.2,0.6,15,31.94,-12.03,-0.9
1,14,1.2,1.2,0.6,19,31.71,-7.65,-0.51
1,14,1.2,1.2,0.9,3,32.02,-13.31,-0.97
1,14,1.2,1.2,0.9,7,31.94,-12.83,-0.96
1,14,1.2,1.2,0.9,11,31.86,-12.89,-0.98
1,14,1.2,1.2,0.9,15,31.94,-12.03,-0.9
1,14,1.2,1.2,0.9,19,31.71,-7.65,-0.51
1,14,1.2,1.2,1.2,3,32.02,-13.31,-0.97
1,14,1.2,1.2,1.2,7,31.94,-12.83,-0.96
1,14,1.2,1.2,1.2,11,31.86,-12.89,-0.98
1,14,1.2,1.2,1.2,15,31.94,-12.03,-0.9
1,14,1.2,1.2,1.2,19,31.71,-7.65,-0.51
1,14,1.2,1.2,1.5,3,32.02,-13.31,-0.97
1,14,1.2,1.2,1.5,7,31.94,-12.83,-0.96
1,14,1.2,1.2,1.5,11,31.86,-12.89,-0.98
1,14,1.2,1.2,1.5,15,31.94,-12.03,-0.9
1,14,1.2,1.2,1.5,19,31.71,-7.65,-0.51
1,14,1.2,1.2,1.8,3,32.02,-13.31,-0.97
1,14,1.2,1.2,1.8,7,31.94,-12.83,-0.96
1,14,1.2,1.2,1.8,11,31.86,-12.89,-0.98
1,14,1.2,1.2,1.8,15,31.94,-12.03,-0.9
1,14,1.2,1.2,1.8,19,31.71,-7.65,-0.51
1,14,1.2,1.2,2.1,3,32.02,-13.31,-0.97
1,14,1.2,1.2,2.1,7,31.94,-12.83,-0.96
1,14,1.2,1.2,2.1,11,31.86,-12.89,-0.98
1,14,1.2,1.2,2.1,15,31.94,-12.03,-0.9
1,14,1.2,1.2,2.1,19,31.71,-7.65,-0.51
1,14,1.2,1.5,0.0,3,30.24,-12.36,-0.84
1,14,1.2,1.5,0.0,7,29.78,-11.16,-0.76
1,14,1.2,1.5,0.0,11,29.62,-11.73,-0.82
1,14,1.2,1.5,0.0,15,29.62,-10.37,-0.71
1,14,1.2,1.5,0.0,19,29.54,-8.27,-0.53
1,14,1.2,1.5,0.3,3,30.09,-13.0,-0.9
1,14,1.2,1.5,0.3,7,29.54,-12.1,-0.85
1,14,1.2,1.5,0.3,11,29.54,-12.24,-0.87
1,14,1.2,1.5,0.3,15,29.62,-9.44,-0.63
1,14,1.2,1.5,0.3,19,29.62,-6.25,-0.37
1,14,1.2,1.5,0.6,3,30.09,-13.0,-0.9
1,14,1.2,1.5,0.6,7,29.54,-12.1,-0.85
1,14,1.2,1.5,0.6,11,29.54,-12.24,-0.87
1,14,1.2,1.5,0.6,15,29.62,-9.44,-0.63
1,14,1.2,1.5,0.6,19,29.62,-6.25,-0.37
1,14,1.2,1.5,0.9,3,30.09,-13.0,-0.9
1,14,1.2,1.5,0.9,7,29.54,-12.1,-0.85
1,14,1.2,1.5,0.9,11,29.54,-12.24,-0.87
1,14,1.2,1.5,0.9,15,29.62,-9.44,-0.63
1,14,1.2,1.5,0.9,19,29.62,-6.25,-0.37
1,14,1.2,1.5,1.2,3,30.09,-13.0,-0.9
1,14,1.2,1.5,1.2,7,29.54,-12.1,-0.85
1,14,1.2,1.5,1.2,11,29.54,-12.24,-0.87
1,14,1.2,1.5,1.2,15,29.62,-9.44,-0.63
1,14,1.2,1.5,1.2,19,29.62,-6.25,-0.37
1,14,1.2,1.5,1.5,3,30.09,-13.0,-0.9
1,14,1.2,1.5,1.5,7,29.54,-12.1,-0.85
1,14,1.2,1.5,1.5,11,29.54,-12.24,-0.87
1,14,1.2,1.5,1.5,15,29.62,-9.44,-0.63
1,14,1.2,1.5,1.5,19,29.62,-6.25,-0.37
1,14,1.2,1.5,1.8,3,30.09,-13.0,-0.9
1,14,1.2,1.5,1.8,7,29.54,-12.1,-0.85
1,14,1.2,1.5,1.8,11,29.54,-12.24,-0.87
1,14,1.2,1.5,1.8,15,29.62,-9.44,-0.63
1,14,1.2,1.5,1.8,19,29.62,-6.25,-0.37
1,14,1.2,1.5,2.1,3,30.09,-13.0,-0.9
1,14,1.2,1.5,2.1,7,29.54,-12.1,-0.85
1,14,1.2,1.5,2.1,11,29.54,-12.24,-0.87
1,14,1.2,1.5,2.1,15,29.62,-9.44,-0.63
1,14,1.2,1.5,2.1,19,29.62,-6.25,-0.37
1,14,1.2,1.8,0.0,3,29.08,-4.97,-0.23
1,14,1.2,1.8,0.0,7,28.85,-3.68,-0.14
1,14,1.2,1.8,0.0,11,28.46,-7.1,-0.41
1,14,1.2,1.8,0.0,15,28.38,-10.74,-0.71
1,14,1.2,1.8,0.0,19,28.46,-10.63,-0.7
1,14,1.2,1.8,0.3,3,29.31,-5.52,-0.28
1,14,1.2,1.8,0.3,7,28.92,-3.95,-0.17
1,14,1.2,1.8,0.3,11,28.77,-8.05,-0.49
1,14,1.2,1.8,0.3,15,28.62,-10.94,-0.73
1,14,1.2,1.8,0.3,19,28.69,-8.54,-0.54
1,14,1.2,1.8,0.6,3,29.31,-5.52,-0.28
1,14,1.2,1.8,0.6,7,28.92,-3.95,-0.17
1,14,1.2,1.8,0.6,11,28.77,-8.05,-0.49
1,14,1.2,1.8,0.6,15,28.62,-10.94,-0.73
1,14,1.2,1.8,0.6,19,28.69,-8.54,-0.54
1,14,1.2,1.8,0.9,3,29.31,-5.52,-0.28
1,14,1.2,1.8,0.9,7,28.92,-3.95,-0.17
1,14,1.2,1.8,0.9,11,28.77,-8.05,-0.49
1,14,1.2,1.8,0.9,15,28.62,-10.94,-0.73
1,14,1.2,1.8,0.9,19,28.69,-8.54,-0.54
1,14,1.2,1.8,1.2,3,29.31,-5.52,-0.28
1,14,1.2,1.8,1.2,7,28.92,-3.95,-0.17
1,14,1.2,1.8,1.2,11,28.77,-8.05,-0.49
1,14,1.2,1.8,1.2,15,28.62,-10.94,-0.73
1,14,1.2,1.8,1.2,19,28.69,-8.54,-0.54
1,14,1.2,1.8,1.5,3,29.31,-5.52,-0.28
1,14,1.2,1.8,1.5,7,28.92,-3.95,-0.17
1,14,1.2,1.8,1.5,11,28.77,-8.05,-0.49
1,14,1.2,1.8,1.5,15,28.62,-10.94,-0.73
1,14,1.2,1.8,1.5,19,28.69,-8.54,-0.54
1,14,1.2,1.8,1.8,3,29.31,-5.52,-0.28
1,14,1.2,1.8,1.8,7,28.92,-3.95,-0.17
1,14,1.2,1.8,1.8,11,28.77,-8.05,-0.49
1,14,1.2,1.8,1.8,15,28.62,-10.94,-0.73
1,14,1.2,1.8,1.8,19,28.69,-8.54,-0.54
1,14,1.2,1.8,2.1,3,29.31,-5.52,-0.28
1,14,1.2,1.8,2.1,7,28.92,-3.95,-0.17
1,14,1.2,1.8,2.1,11,28.77,-8.05,-0.49
1,14,1.2,1.8,2.1,15,28.62,-10.94,-0.73
1,14,1.2,1.8,2.1,19,28.69,-8.54,-0.54
1,14,1.2,2.1,0.0,3,28.23,-3.19,-0.09
1,14,1.2,2.1,0.0,7,27.86,-5.27,-0.25
1,14,1.2,2.1,0.0,11,27.94,-4.27,-0.18
1,14,1.2,2.1,0.0,15,27.71,-7.69,-0.45
1,14,1.2,2.1,0.0,19,27.63,-6.21,-0.33
1,14,1.2,2.1,0.3,3,28.92,-2.85,-0.07
1,14,1.2,2.1,0.3,7,28.48,-3.22,-0.1
1,14,1.2,2.1,0.3,11,28.41,-5.28,-0.26
1,14,1.2,2.1,0.3,15,28.25,-7.66,-0.45
1,14,1.2,2.1,0.3,19,28.25,-6.02,-0.32
1,14,1.2,2.1,0.6,3,28.92,-2.85,-0.07
1,14,1.2,2.1,0.6,7,28.48,-3.22,-0.1
1,14,1.2,2.1,0.6,11,28.41,-5.28,-0.26
1,14,1.2,2.1,0.6,15,28.25,-7.66,-0.45
1,14,1.2,2.1,0.6,19,28.25,-6.02,-0.32
1,14,1.2,2.1,0.9,3,28.92,-2.85,-0.07
1,14,1.2,2.1,0.9,7,28.48,-3.22,-0.1
1,14,1.2,2.1,0.9,11,28.41,-5.28,-0.26
1,14,1.2,2.1,0.9,15,28.25,-7.66,-0.45
1,14,1.2,2.1,0.9,19,28.25,-6.02,-0.32
1,14,1.2,2.1,1.2,3,28.92,-2.85,-0.07
1,14,1.2,2.1,1.2,7,28.48,-3.22,-0.1
1,14,1.2,2.1,1.2,11,28.41,-5.28,-0.26
1,14,1.2,2.1,1.2,15,28.25,-7.66,-0.45
1,14,1.2,2.1,1.2,19,28.25,-6.02,-0.32
1,14,1.2,2.1,1.5,3,28.92,-2.85,-0.07
1,14,1.2,2.1,1.5,7,28.48,-3.22,-0.1
1,14,1.2,2.1,1.5,11,28.41,-5.28,-0.26
1,14,1.2,2.1,1.5,15,28.25,-7.66,-0.45
